customer_id,order_placement_date,InFull,OnTime,OnTimeInFull,TargetInFull,TargetOnTime,TargetOnTimeInFull
789301.0,2022-03-27,66.66666666666666,88.88888888888889,66.66666666666666,89.0,78.0,69.0
789301.0,2022-03-28,64.28571428571429,85.71428571428571,64.28571428571429,89.0,78.0,69.0
789301.0,2022-03-29,70.0,70.0,70.0,89.0,78.0,69.0
789301.0,2022-03-30,72.72727272727273,90.9090909090909,72.72727272727273,89.0,78.0,69.0
789301.0,2022-03-31,66.66666666666666,88.88888888888889,66.66666666666666,89.0,78.0,69.0
789301.0,2022-04-01,91.66666666666666,75.0,91.66666666666666,89.0,78.0,69.0
789301.0,2022-04-02,76.92307692307693,84.61538461538461,76.92307692307693,89.0,78.0,69.0
789301.0,2022-04-03,64.28571428571429,64.28571428571429,64.28571428571429,89.0,78.0,69.0
789301.0,2022-04-04,86.66666666666667,93.33333333333333,86.66666666666667,89.0,78.0,69.0
789301.0,2022-04-05,63.63636363636363,90.9090909090909,63.63636363636363,89.0,78.0,69.0
789301.0,2022-04-06,60.0,100.0,60.0,89.0,78.0,69.0
789301.0,2022-04-07,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-04-08,76.92307692307693,84.61538461538461,76.92307692307693,89.0,78.0,69.0
789301.0,2022-04-09,76.92307692307693,76.92307692307693,76.92307692307693,89.0,78.0,69.0
789301.0,2022-04-10,85.71428571428571,71.42857142857143,85.71428571428571,89.0,78.0,69.0
789301.0,2022-04-11,71.42857142857143,85.71428571428571,71.42857142857143,89.0,78.0,69.0
789301.0,2022-04-12,61.53846153846154,100.0,61.53846153846154,89.0,78.0,69.0
789301.0,2022-04-13,70.0,90.0,70.0,89.0,78.0,69.0
789301.0,2022-04-14,55.55555555555556,88.88888888888889,55.55555555555556,89.0,78.0,69.0
789301.0,2022-04-15,100.0,100.0,100.0,89.0,78.0,69.0
789301.0,2022-04-16,70.0,60.0,70.0,89.0,78.0,69.0
789301.0,2022-04-17,88.88888888888889,77.77777777777779,88.88888888888889,89.0,78.0,69.0
789301.0,2022-04-18,70.0,80.0,70.0,89.0,78.0,69.0
789301.0,2022-04-19,72.72727272727273,45.45454545454545,72.72727272727273,89.0,78.0,69.0
789301.0,2022-04-20,70.0,70.0,70.0,89.0,78.0,69.0
789301.0,2022-04-21,55.55555555555556,100.0,55.55555555555556,89.0,78.0,69.0
789301.0,2022-04-22,85.71428571428571,100.0,85.71428571428571,89.0,78.0,69.0
789301.0,2022-04-23,77.77777777777779,88.88888888888889,77.77777777777779,89.0,78.0,69.0
789301.0,2022-04-24,66.66666666666666,66.66666666666666,66.66666666666666,89.0,78.0,69.0
789301.0,2022-04-25,60.0,80.0,60.0,89.0,78.0,69.0
789301.0,2022-04-26,40.0,80.0,40.0,89.0,78.0,69.0
789301.0,2022-04-27,83.33333333333334,50.0,83.33333333333334,89.0,78.0,69.0
789301.0,2022-04-28,77.77777777777779,94.44444444444444,77.77777777777779,89.0,78.0,69.0
789301.0,2022-04-29,81.81818181818183,90.9090909090909,81.81818181818183,89.0,78.0,69.0
789301.0,2022-04-30,62.5,87.5,62.5,89.0,78.0,69.0
789301.0,2022-05-01,50.0,75.0,50.0,89.0,78.0,69.0
789301.0,2022-05-02,81.81818181818183,90.9090909090909,81.81818181818183,89.0,78.0,69.0
789301.0,2022-05-03,60.0,70.0,60.0,89.0,78.0,69.0
789301.0,2022-05-04,80.0,100.0,80.0,89.0,78.0,69.0
789301.0,2022-05-05,63.63636363636363,81.81818181818183,63.63636363636363,89.0,78.0,69.0
789301.0,2022-05-06,66.66666666666666,100.0,66.66666666666666,89.0,78.0,69.0
789301.0,2022-05-07,85.71428571428571,42.857142857142854,85.71428571428571,89.0,78.0,69.0
789301.0,2022-05-08,75.0,83.33333333333334,75.0,89.0,78.0,69.0
789301.0,2022-05-09,75.0,83.33333333333334,75.0,89.0,78.0,69.0
789301.0,2022-05-10,60.0,100.0,60.0,89.0,78.0,69.0
789301.0,2022-05-11,77.77777777777779,88.88888888888889,77.77777777777779,89.0,78.0,69.0
789301.0,2022-05-12,60.0,80.0,60.0,89.0,78.0,69.0
789301.0,2022-05-13,80.0,50.0,80.0,89.0,78.0,69.0
789301.0,2022-05-14,91.66666666666666,91.66666666666666,91.66666666666666,89.0,78.0,69.0
789301.0,2022-05-15,83.33333333333334,75.0,83.33333333333334,89.0,78.0,69.0
789301.0,2022-05-16,100.0,100.0,100.0,89.0,78.0,69.0
789301.0,2022-05-17,90.9090909090909,90.9090909090909,90.9090909090909,89.0,78.0,69.0
789301.0,2022-05-18,70.0,90.0,70.0,89.0,78.0,69.0
789301.0,2022-05-19,100.0,85.71428571428571,100.0,89.0,78.0,69.0
789301.0,2022-05-20,75.0,75.0,75.0,89.0,78.0,69.0
789301.0,2022-05-21,28.57142857142857,57.14285714285714,28.57142857142857,89.0,78.0,69.0
789301.0,2022-05-22,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-05-23,57.14285714285714,71.42857142857143,57.14285714285714,89.0,78.0,69.0
789301.0,2022-05-24,58.333333333333336,91.66666666666666,58.333333333333336,89.0,78.0,69.0
789301.0,2022-05-25,62.5,100.0,62.5,89.0,78.0,69.0
789301.0,2022-05-26,75.0,75.0,75.0,89.0,78.0,69.0
789301.0,2022-05-27,83.33333333333334,83.33333333333334,83.33333333333334,89.0,78.0,69.0
789301.0,2022-05-28,83.33333333333334,66.66666666666666,83.33333333333334,89.0,78.0,69.0
789301.0,2022-05-29,100.0,88.88888888888889,100.0,89.0,78.0,69.0
789301.0,2022-05-30,55.55555555555556,55.55555555555556,55.55555555555556,89.0,78.0,69.0
789301.0,2022-05-31,80.0,80.0,80.0,89.0,78.0,69.0
789301.0,2022-06-01,77.77777777777779,100.0,77.77777777777779,89.0,78.0,69.0
789301.0,2022-06-02,66.66666666666666,66.66666666666666,66.66666666666666,89.0,78.0,69.0
789301.0,2022-06-03,87.5,75.0,87.5,89.0,78.0,69.0
789301.0,2022-06-04,80.0,60.0,80.0,89.0,78.0,69.0
789301.0,2022-06-05,70.0,70.0,70.0,89.0,78.0,69.0
789301.0,2022-06-06,75.0,75.0,75.0,89.0,78.0,69.0
789301.0,2022-06-07,50.0,83.33333333333334,50.0,89.0,78.0,69.0
789301.0,2022-06-08,86.66666666666667,100.0,86.66666666666667,89.0,78.0,69.0
789301.0,2022-06-09,78.57142857142857,64.28571428571429,78.57142857142857,89.0,78.0,69.0
789301.0,2022-06-10,55.55555555555556,88.88888888888889,55.55555555555556,89.0,78.0,69.0
789301.0,2022-06-11,57.14285714285714,85.71428571428571,57.14285714285714,89.0,78.0,69.0
789301.0,2022-06-12,75.0,91.66666666666666,75.0,89.0,78.0,69.0
789301.0,2022-06-13,88.88888888888889,77.77777777777779,88.88888888888889,89.0,78.0,69.0
789301.0,2022-06-14,80.0,80.0,80.0,89.0,78.0,69.0
789301.0,2022-06-15,100.0,100.0,100.0,89.0,78.0,69.0
789301.0,2022-06-16,81.81818181818183,81.81818181818183,81.81818181818183,89.0,78.0,69.0
789301.0,2022-06-17,100.0,100.0,100.0,89.0,78.0,69.0
789301.0,2022-06-18,57.14285714285714,85.71428571428571,57.14285714285714,89.0,78.0,69.0
789301.0,2022-06-19,66.66666666666666,100.0,66.66666666666666,89.0,78.0,69.0
789301.0,2022-06-20,54.54545454545454,100.0,54.54545454545454,89.0,78.0,69.0
789301.0,2022-06-21,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-06-22,88.88888888888889,77.77777777777779,88.88888888888889,89.0,78.0,69.0
789301.0,2022-06-23,88.23529411764706,94.11764705882352,88.23529411764706,89.0,78.0,69.0
789301.0,2022-06-24,46.15384615384615,76.92307692307693,46.15384615384615,89.0,78.0,69.0
789301.0,2022-06-25,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-06-26,50.0,83.33333333333334,50.0,89.0,78.0,69.0
789301.0,2022-06-27,77.77777777777779,88.88888888888889,77.77777777777779,89.0,78.0,69.0
789301.0,2022-06-28,75.0,62.5,75.0,89.0,78.0,69.0
789301.0,2022-06-29,83.33333333333334,83.33333333333334,83.33333333333334,89.0,78.0,69.0
789301.0,2022-06-30,71.42857142857143,92.85714285714286,71.42857142857143,89.0,78.0,69.0
789301.0,2022-07-01,75.0,83.33333333333334,75.0,89.0,78.0,69.0
789301.0,2022-07-02,50.0,100.0,50.0,89.0,78.0,69.0
789301.0,2022-07-03,88.88888888888889,77.77777777777779,88.88888888888889,89.0,78.0,69.0
789301.0,2022-07-04,87.5,75.0,87.5,89.0,78.0,69.0
789301.0,2022-07-05,63.63636363636363,100.0,63.63636363636363,89.0,78.0,69.0
789301.0,2022-07-06,83.33333333333334,83.33333333333334,83.33333333333334,89.0,78.0,69.0
789301.0,2022-07-07,71.42857142857143,71.42857142857143,71.42857142857143,89.0,78.0,69.0
789301.0,2022-07-08,42.857142857142854,85.71428571428571,42.857142857142854,89.0,78.0,69.0
789301.0,2022-07-09,72.72727272727273,81.81818181818183,72.72727272727273,89.0,78.0,69.0
789301.0,2022-07-10,71.42857142857143,78.57142857142857,71.42857142857143,89.0,78.0,69.0
789301.0,2022-07-11,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-07-12,80.0,80.0,80.0,89.0,78.0,69.0
789301.0,2022-07-13,90.9090909090909,90.9090909090909,90.9090909090909,89.0,78.0,69.0
789301.0,2022-07-14,70.0,90.0,70.0,89.0,78.0,69.0
789301.0,2022-07-15,80.0,80.0,80.0,89.0,78.0,69.0
789301.0,2022-07-16,83.33333333333334,83.33333333333334,83.33333333333334,89.0,78.0,69.0
789301.0,2022-07-17,50.0,100.0,50.0,89.0,78.0,69.0
789301.0,2022-07-18,77.77777777777779,100.0,77.77777777777779,89.0,78.0,69.0
789301.0,2022-07-19,66.66666666666666,100.0,66.66666666666666,89.0,78.0,69.0
789301.0,2022-07-20,100.0,100.0,100.0,89.0,78.0,69.0
789301.0,2022-07-21,62.5,100.0,62.5,89.0,78.0,69.0
789301.0,2022-07-22,60.0,100.0,60.0,89.0,78.0,69.0
789301.0,2022-07-23,70.0,80.0,70.0,89.0,78.0,69.0
789301.0,2022-07-24,87.5,62.5,87.5,89.0,78.0,69.0
789301.0,2022-07-25,69.23076923076923,84.61538461538461,69.23076923076923,89.0,78.0,69.0
789301.0,2022-07-26,90.0,90.0,90.0,89.0,78.0,69.0
789301.0,2022-07-27,80.0,80.0,80.0,89.0,78.0,69.0
789301.0,2022-07-28,85.71428571428571,57.14285714285714,85.71428571428571,89.0,78.0,69.0
789301.0,2022-07-29,66.66666666666666,86.66666666666667,66.66666666666666,89.0,78.0,69.0
789301.0,2022-07-30,71.42857142857143,71.42857142857143,71.42857142857143,89.0,78.0,69.0
789301.0,2022-07-31,33.33333333333333,88.88888888888889,33.33333333333333,89.0,78.0,69.0
789301.0,2022-08-01,61.53846153846154,100.0,61.53846153846154,89.0,78.0,69.0
789301.0,2022-08-02,100.0,55.55555555555556,100.0,89.0,78.0,69.0
789301.0,2022-08-03,77.77777777777779,77.77777777777779,77.77777777777779,89.0,78.0,69.0
789301.0,2022-08-04,75.0,75.0,75.0,89.0,78.0,69.0
789301.0,2022-08-05,100.0,83.33333333333334,100.0,89.0,78.0,69.0
789301.0,2022-08-06,50.0,66.66666666666666,50.0,89.0,78.0,69.0
789301.0,2022-08-07,83.33333333333334,83.33333333333334,83.33333333333334,89.0,78.0,69.0
789301.0,2022-08-08,50.0,83.33333333333334,50.0,89.0,78.0,69.0
789301.0,2022-08-09,90.9090909090909,90.9090909090909,90.9090909090909,89.0,78.0,69.0
789301.0,2022-08-10,16.666666666666664,50.0,16.666666666666664,89.0,78.0,69.0
789301.0,2022-08-11,87.5,87.5,87.5,89.0,78.0,69.0
789301.0,2022-08-12,77.77777777777779,77.77777777777779,77.77777777777779,89.0,78.0,69.0
789301.0,2022-08-13,75.0,87.5,75.0,89.0,78.0,69.0
789301.0,2022-08-14,77.77777777777779,77.77777777777779,77.77777777777779,89.0,78.0,69.0
789301.0,2022-08-15,16.666666666666664,100.0,16.666666666666664,89.0,78.0,69.0
789301.0,2022-08-16,70.0,80.0,70.0,89.0,78.0,69.0
789301.0,2022-08-17,87.5,75.0,87.5,89.0,78.0,69.0
789301.0,2022-08-18,81.81818181818183,72.72727272727273,81.81818181818183,89.0,78.0,69.0
789301.0,2022-08-19,87.5,100.0,87.5,89.0,78.0,69.0
789301.0,2022-08-20,63.63636363636363,81.81818181818183,63.63636363636363,89.0,78.0,69.0
789301.0,2022-08-21,75.0,62.5,75.0,89.0,78.0,69.0
789301.0,2022-08-22,75.0,62.5,75.0,89.0,78.0,69.0
789301.0,2022-08-23,77.77777777777779,77.77777777777779,77.77777777777779,89.0,78.0,69.0
789301.0,2022-08-24,88.88888888888889,88.88888888888889,88.88888888888889,89.0,78.0,69.0
789301.0,2022-08-25,42.857142857142854,100.0,42.857142857142854,89.0,78.0,69.0
789301.0,2022-08-26,80.0,100.0,80.0,89.0,78.0,69.0
789301.0,2022-08-27,100.0,75.0,100.0,89.0,78.0,69.0
789301.0,2022-08-28,70.0,100.0,70.0,89.0,78.0,69.0
789301.0,2022-08-29,60.0,100.0,60.0,89.0,78.0,69.0
789303.0,2022-03-01,50.0,100.0,50.0,88.0,78.0,69.0
789303.0,2022-03-02,57.14285714285714,85.71428571428571,57.14285714285714,88.0,78.0,69.0
789303.0,2022-03-03,70.0,90.0,70.0,88.0,78.0,69.0
789303.0,2022-03-04,100.0,80.0,100.0,88.0,78.0,69.0
789303.0,2022-03-05,91.66666666666666,75.0,91.66666666666666,88.0,78.0,69.0
789303.0,2022-03-06,88.88888888888889,77.77777777777779,88.88888888888889,88.0,78.0,69.0
789303.0,2022-03-07,76.92307692307693,69.23076923076923,76.92307692307693,88.0,78.0,69.0
789303.0,2022-03-08,81.81818181818183,72.72727272727273,81.81818181818183,88.0,78.0,69.0
789303.0,2022-03-09,92.3076923076923,92.3076923076923,92.3076923076923,88.0,78.0,69.0
789303.0,2022-03-10,75.0,100.0,75.0,88.0,78.0,69.0
789303.0,2022-03-11,85.71428571428571,100.0,85.71428571428571,88.0,78.0,69.0
789303.0,2022-03-12,60.0,70.0,60.0,88.0,78.0,69.0
789303.0,2022-03-13,87.5,100.0,87.5,88.0,78.0,69.0
789303.0,2022-03-14,72.72727272727273,81.81818181818183,72.72727272727273,88.0,78.0,69.0
789303.0,2022-03-15,84.61538461538461,69.23076923076923,84.61538461538461,88.0,78.0,69.0
789303.0,2022-03-16,58.333333333333336,75.0,58.333333333333336,88.0,78.0,69.0
789303.0,2022-03-17,83.33333333333334,83.33333333333334,83.33333333333334,88.0,78.0,69.0
789303.0,2022-03-18,80.0,100.0,80.0,88.0,78.0,69.0
789303.0,2022-03-19,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-03-20,88.88888888888889,88.88888888888889,88.88888888888889,88.0,78.0,69.0
789303.0,2022-03-21,83.33333333333334,100.0,83.33333333333334,88.0,78.0,69.0
789303.0,2022-03-22,76.92307692307693,92.3076923076923,76.92307692307693,88.0,78.0,69.0
789303.0,2022-03-23,100.0,80.0,100.0,88.0,78.0,69.0
789303.0,2022-03-24,85.71428571428571,100.0,85.71428571428571,88.0,78.0,69.0
789303.0,2022-03-25,85.71428571428571,57.14285714285714,85.71428571428571,88.0,78.0,69.0
789303.0,2022-03-26,75.0,100.0,75.0,88.0,78.0,69.0
789303.0,2022-03-27,78.57142857142857,100.0,78.57142857142857,88.0,78.0,69.0
789303.0,2022-03-28,83.33333333333334,100.0,83.33333333333334,88.0,78.0,69.0
789303.0,2022-03-29,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-03-30,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-03-31,77.77777777777779,77.77777777777779,77.77777777777779,88.0,78.0,69.0
789303.0,2022-04-01,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-04-02,91.66666666666666,91.66666666666666,91.66666666666666,88.0,78.0,69.0
789303.0,2022-04-03,72.72727272727273,81.81818181818183,72.72727272727273,88.0,78.0,69.0
789303.0,2022-04-04,87.5,75.0,87.5,88.0,78.0,69.0
789303.0,2022-04-05,88.88888888888889,88.88888888888889,88.88888888888889,88.0,78.0,69.0
789303.0,2022-04-06,90.9090909090909,81.81818181818183,90.9090909090909,88.0,78.0,69.0
789303.0,2022-04-07,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-04-08,83.33333333333334,91.66666666666666,83.33333333333334,88.0,78.0,69.0
789303.0,2022-04-09,90.0,80.0,90.0,88.0,78.0,69.0
789303.0,2022-04-10,88.88888888888889,88.88888888888889,88.88888888888889,88.0,78.0,69.0
789303.0,2022-04-11,57.14285714285714,71.42857142857143,57.14285714285714,88.0,78.0,69.0
789303.0,2022-04-12,88.88888888888889,77.77777777777779,88.88888888888889,88.0,78.0,69.0
789303.0,2022-04-13,60.0,90.0,60.0,88.0,78.0,69.0
789303.0,2022-04-14,58.333333333333336,83.33333333333334,58.333333333333336,88.0,78.0,69.0
789303.0,2022-04-15,80.0,60.0,80.0,88.0,78.0,69.0
789303.0,2022-04-16,80.0,100.0,80.0,88.0,78.0,69.0
789303.0,2022-04-17,78.57142857142857,71.42857142857143,78.57142857142857,88.0,78.0,69.0
789303.0,2022-04-18,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-04-19,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-04-20,72.72727272727273,72.72727272727273,72.72727272727273,88.0,78.0,69.0
789303.0,2022-04-21,42.857142857142854,57.14285714285714,42.857142857142854,88.0,78.0,69.0
789303.0,2022-04-22,70.0,100.0,70.0,88.0,78.0,69.0
789303.0,2022-04-23,75.0,100.0,75.0,88.0,78.0,69.0
789303.0,2022-04-24,63.63636363636363,63.63636363636363,63.63636363636363,88.0,78.0,69.0
789303.0,2022-04-25,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-04-26,60.0,80.0,60.0,88.0,78.0,69.0
789303.0,2022-04-27,75.0,87.5,75.0,88.0,78.0,69.0
789303.0,2022-04-28,90.9090909090909,81.81818181818183,90.9090909090909,88.0,78.0,69.0
789303.0,2022-04-29,71.42857142857143,100.0,71.42857142857143,88.0,78.0,69.0
789303.0,2022-04-30,85.71428571428571,71.42857142857143,85.71428571428571,88.0,78.0,69.0
789303.0,2022-05-01,80.0,90.0,80.0,88.0,78.0,69.0
789303.0,2022-05-02,55.55555555555556,77.77777777777779,55.55555555555556,88.0,78.0,69.0
789303.0,2022-05-03,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-05-04,75.0,75.0,75.0,88.0,78.0,69.0
789303.0,2022-05-05,87.5,75.0,87.5,88.0,78.0,69.0
789303.0,2022-05-06,100.0,72.72727272727273,100.0,88.0,78.0,69.0
789303.0,2022-05-07,75.0,100.0,75.0,88.0,78.0,69.0
789303.0,2022-05-08,55.55555555555556,88.88888888888889,55.55555555555556,88.0,78.0,69.0
789303.0,2022-05-09,83.33333333333334,83.33333333333334,83.33333333333334,88.0,78.0,69.0
789303.0,2022-05-10,80.0,90.0,80.0,88.0,78.0,69.0
789303.0,2022-05-11,75.0,87.5,75.0,88.0,78.0,69.0
789303.0,2022-05-12,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-05-13,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-05-14,77.77777777777779,100.0,77.77777777777779,88.0,78.0,69.0
789303.0,2022-05-15,70.0,60.0,70.0,88.0,78.0,69.0
789303.0,2022-05-16,77.77777777777779,100.0,77.77777777777779,88.0,78.0,69.0
789303.0,2022-05-17,57.14285714285714,85.71428571428571,57.14285714285714,88.0,78.0,69.0
789303.0,2022-05-18,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-05-19,50.0,66.66666666666666,50.0,88.0,78.0,69.0
789303.0,2022-05-20,85.71428571428571,85.71428571428571,85.71428571428571,88.0,78.0,69.0
789303.0,2022-05-21,64.70588235294117,70.58823529411765,64.70588235294117,88.0,78.0,69.0
789303.0,2022-05-22,85.71428571428571,71.42857142857143,85.71428571428571,88.0,78.0,69.0
789303.0,2022-05-23,84.61538461538461,84.61538461538461,84.61538461538461,88.0,78.0,69.0
789303.0,2022-05-24,84.61538461538461,76.92307692307693,84.61538461538461,88.0,78.0,69.0
789303.0,2022-05-25,63.63636363636363,81.81818181818183,63.63636363636363,88.0,78.0,69.0
789303.0,2022-05-26,83.33333333333334,66.66666666666666,83.33333333333334,88.0,78.0,69.0
789303.0,2022-05-27,100.0,75.0,100.0,88.0,78.0,69.0
789303.0,2022-05-28,75.0,100.0,75.0,88.0,78.0,69.0
789303.0,2022-05-29,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-05-30,83.33333333333334,50.0,83.33333333333334,88.0,78.0,69.0
789303.0,2022-05-31,84.61538461538461,76.92307692307693,84.61538461538461,88.0,78.0,69.0
789303.0,2022-06-01,100.0,80.0,100.0,88.0,78.0,69.0
789303.0,2022-06-02,75.0,87.5,75.0,88.0,78.0,69.0
789303.0,2022-06-03,84.61538461538461,84.61538461538461,84.61538461538461,88.0,78.0,69.0
789303.0,2022-06-04,54.54545454545454,81.81818181818183,54.54545454545454,88.0,78.0,69.0
789303.0,2022-06-05,71.42857142857143,71.42857142857143,71.42857142857143,88.0,78.0,69.0
789303.0,2022-06-06,54.54545454545454,72.72727272727273,54.54545454545454,88.0,78.0,69.0
789303.0,2022-06-07,70.0,80.0,70.0,88.0,78.0,69.0
789303.0,2022-06-08,71.42857142857143,85.71428571428571,71.42857142857143,88.0,78.0,69.0
789303.0,2022-06-09,66.66666666666666,66.66666666666666,66.66666666666666,88.0,78.0,69.0
789303.0,2022-06-10,77.77777777777779,88.88888888888889,77.77777777777779,88.0,78.0,69.0
789303.0,2022-06-11,64.28571428571429,100.0,64.28571428571429,88.0,78.0,69.0
789303.0,2022-06-12,100.0,75.0,100.0,88.0,78.0,69.0
789303.0,2022-06-13,63.63636363636363,100.0,63.63636363636363,88.0,78.0,69.0
789303.0,2022-06-14,63.63636363636363,81.81818181818183,63.63636363636363,88.0,78.0,69.0
789303.0,2022-06-15,100.0,25.0,100.0,88.0,78.0,69.0
789303.0,2022-06-16,100.0,57.14285714285714,100.0,88.0,78.0,69.0
789303.0,2022-06-17,60.0,80.0,60.0,88.0,78.0,69.0
789303.0,2022-06-18,71.42857142857143,100.0,71.42857142857143,88.0,78.0,69.0
789303.0,2022-06-19,77.77777777777779,100.0,77.77777777777779,88.0,78.0,69.0
789303.0,2022-06-20,73.33333333333333,80.0,73.33333333333333,88.0,78.0,69.0
789303.0,2022-06-21,55.55555555555556,100.0,55.55555555555556,88.0,78.0,69.0
789303.0,2022-06-22,83.33333333333334,50.0,83.33333333333334,88.0,78.0,69.0
789303.0,2022-06-23,70.0,60.0,70.0,88.0,78.0,69.0
789303.0,2022-06-24,57.14285714285714,78.57142857142857,57.14285714285714,88.0,78.0,69.0
789303.0,2022-06-25,50.0,66.66666666666666,50.0,88.0,78.0,69.0
789303.0,2022-06-26,57.14285714285714,57.14285714285714,57.14285714285714,88.0,78.0,69.0
789303.0,2022-06-27,83.33333333333334,83.33333333333334,83.33333333333334,88.0,78.0,69.0
789303.0,2022-06-28,60.0,80.0,60.0,88.0,78.0,69.0
789303.0,2022-06-29,63.63636363636363,72.72727272727273,63.63636363636363,88.0,78.0,69.0
789303.0,2022-06-30,71.42857142857143,71.42857142857143,71.42857142857143,88.0,78.0,69.0
789303.0,2022-07-01,50.0,75.0,50.0,88.0,78.0,69.0
789303.0,2022-07-02,76.92307692307693,76.92307692307693,76.92307692307693,88.0,78.0,69.0
789303.0,2022-07-03,90.0,80.0,90.0,88.0,78.0,69.0
789303.0,2022-07-04,40.0,80.0,40.0,88.0,78.0,69.0
789303.0,2022-07-05,69.23076923076923,76.92307692307693,69.23076923076923,88.0,78.0,69.0
789303.0,2022-07-06,83.33333333333334,83.33333333333334,83.33333333333334,88.0,78.0,69.0
789303.0,2022-07-07,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-07-08,62.5,75.0,62.5,88.0,78.0,69.0
789303.0,2022-07-09,75.0,50.0,75.0,88.0,78.0,69.0
789303.0,2022-07-10,72.72727272727273,81.81818181818183,72.72727272727273,88.0,78.0,69.0
789303.0,2022-07-11,83.33333333333334,83.33333333333334,83.33333333333334,88.0,78.0,69.0
789303.0,2022-07-12,72.72727272727273,90.9090909090909,72.72727272727273,88.0,78.0,69.0
789303.0,2022-07-13,66.66666666666666,100.0,66.66666666666666,88.0,78.0,69.0
789303.0,2022-07-14,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-07-15,66.66666666666666,66.66666666666666,66.66666666666666,88.0,78.0,69.0
789303.0,2022-07-16,83.33333333333334,75.0,83.33333333333334,88.0,78.0,69.0
789303.0,2022-07-17,91.66666666666666,75.0,91.66666666666666,88.0,78.0,69.0
789303.0,2022-07-18,87.5,75.0,87.5,88.0,78.0,69.0
789303.0,2022-07-19,85.71428571428571,71.42857142857143,85.71428571428571,88.0,78.0,69.0
789303.0,2022-07-20,54.54545454545454,72.72727272727273,54.54545454545454,88.0,78.0,69.0
789303.0,2022-07-21,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-07-22,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-07-23,55.55555555555556,88.88888888888889,55.55555555555556,88.0,78.0,69.0
789303.0,2022-07-24,100.0,100.0,100.0,88.0,78.0,69.0
789303.0,2022-07-25,70.0,60.0,70.0,88.0,78.0,69.0
789303.0,2022-07-26,100.0,70.0,100.0,88.0,78.0,69.0
789303.0,2022-07-27,66.66666666666666,91.66666666666666,66.66666666666666,88.0,78.0,69.0
789303.0,2022-07-28,66.66666666666666,77.77777777777779,66.66666666666666,88.0,78.0,69.0
789303.0,2022-07-29,25.0,75.0,25.0,88.0,78.0,69.0
789303.0,2022-07-30,87.5,87.5,87.5,88.0,78.0,69.0
789303.0,2022-07-31,50.0,100.0,50.0,88.0,78.0,69.0
789303.0,2022-08-01,75.0,87.5,75.0,88.0,78.0,69.0
789303.0,2022-08-02,75.0,66.66666666666666,75.0,88.0,78.0,69.0
789303.0,2022-08-03,33.33333333333333,83.33333333333334,33.33333333333333,88.0,78.0,69.0
789303.0,2022-08-04,100.0,85.71428571428571,100.0,88.0,78.0,69.0
789303.0,2022-08-05,80.0,93.33333333333333,80.0,88.0,78.0,69.0
789303.0,2022-08-06,88.88888888888889,88.88888888888889,88.88888888888889,88.0,78.0,69.0
789303.0,2022-08-07,77.77777777777779,100.0,77.77777777777779,88.0,78.0,69.0
789303.0,2022-08-08,87.5,100.0,87.5,88.0,78.0,69.0
789303.0,2022-08-09,100.0,83.33333333333334,100.0,88.0,78.0,69.0
789303.0,2022-08-10,91.66666666666666,100.0,91.66666666666666,88.0,78.0,69.0
789303.0,2022-08-11,90.9090909090909,100.0,90.9090909090909,88.0,78.0,69.0
789303.0,2022-08-12,77.77777777777779,77.77777777777779,77.77777777777779,88.0,78.0,69.0
789303.0,2022-08-13,100.0,75.0,100.0,88.0,78.0,69.0
789303.0,2022-08-14,57.14285714285714,71.42857142857143,57.14285714285714,88.0,78.0,69.0
789303.0,2022-08-15,81.81818181818183,81.81818181818183,81.81818181818183,88.0,78.0,69.0
789303.0,2022-08-16,60.0,80.0,60.0,88.0,78.0,69.0
789303.0,2022-08-17,85.71428571428571,85.71428571428571,85.71428571428571,88.0,78.0,69.0
789303.0,2022-08-18,100.0,83.33333333333334,100.0,88.0,78.0,69.0
789303.0,2022-08-19,80.0,90.0,80.0,88.0,78.0,69.0
789303.0,2022-08-20,85.71428571428571,85.71428571428571,85.71428571428571,88.0,78.0,69.0
